departement,code_ancien_canton,nom_ancien_canton,code_nouveau_canton,nom_nouveau_canton,nb_communes
31,3148,Toulouse 13e  Canton,313121,Toulouse-7,1
31,3149,Toulouse 14e  Canton,313105,Castelginest,6
31,3149,Toulouse 14e  Canton,313122,Toulouse-8,1
31,3150,Toulouse 15e  Canton,313110,Pechbonnieu,6
31,3150,Toulouse 15e  Canton,313123,Toulouse-9,2
31,3151,Blagnac,313103,Blagnac,4
31,3152,Portet-sur-Garonne,313112,Portet-sur-Garonne,10
31,3153,Tournefeuille,313126,Tournefeuille,3
31,3199,,313199,Toulouse,1
32,3201,Aignan,323201,Adour-Gersoise,11
32,3201,Aignan,323208,Fezensac,2
32,3202,Auch-Nord-Est,323205,Auch-2,4
32,3202,Auch-Nord-Est,323210,Gascogne-Auscitaine,4
32,3203,Auch-Sud-Est-Seissan,323206,Auch-3,7
32,3203,Auch-Sud-Est-Seissan,323203,Astarac-Gimone,2
32,3204,Cazaubon,323212,Grand-Bas-Armagnac,14
32,3205,Cologne,323211,Gimone-Arrats,13
32,3206,Condom,323202,Armagnac-Ténarèze,5
32,3206,Condom,323207,Baïse-Armagnac,5
32,3206,Condom,323214,Lectoure-Lomagne,3
32,3207,Eauze,323208,Fezensac,8
32,3207,Eauze,323202,Armagnac-Ténarèze,2
32,3208,Fleurance,323209,Fleurance-Lomagne,20
32,3209,Gimont,323205,Auch-2,9
32,3209,Gimont,323211,Gimone-Arrats,5
32,3210,Isle-Jourdain,323213,L'Isle-Jourdain,10
32,3210,Isle-Jourdain,323211,Gimone-Arrats,3
32,3210,Isle-Jourdain,323217,Val de Save,1
32,3211,Jegun,323210,Gascogne-Auscitaine,10
32,3212,Lectoure,323214,Lectoure-Lomagne,13
32,3213,Lombez,323217,Val de Save,24
32,3213,Lombez,323203,Astarac-Gimone,1
32,3214,Marciac,323216,Pardiac-Rivière-Basse,18
32,3214,Marciac,323215,Mirande-Astarac,1
32,3215,Masseube,323203,Astarac-Gimone,24
32,3216,Mauvezin,323211,Gimone-Arrats,15
32,3217,Miélan,323215,Mirande-Astarac,19
32,3218,Miradoux,323214,Lectoure-Lomagne,9
32,3219,Mirande,323215,Mirande-Astarac,23
32,3220,Montesquiou,323216,Pardiac-Rivière-Basse,14
32,3220,Montesquiou,323208,Fezensac,3
32,3221,Montréal,323202,Armagnac-Ténarèze,8
32,3222,Nogaro,323212,Grand-Bas-Armagnac,26
32,3223,Plaisance,323216,Pardiac-Rivière-Basse,11
32,3223,Plaisance,323201,Adour-Gersoise,2
32,3224,Riscle,323201,Adour-Gersoise,21
32,3225,Saint-Clar,323209,Fleurance-Lomagne,13
32,3225,Saint-Clar,323214,Lectoure-Lomagne,1
32,3226,Samatan,323217,Val de Save,15
32,3227,Saramon,323203,Astarac-Gimone,16
32,3228,Valence-sur-Baïse,323207,Baïse-Armagnac,10
32,3228,Valence-sur-Baïse,323208,Fezensac,5
32,3228,Valence-sur-Baïse,323210,Gascogne-Auscitaine,1
32,3229,Vic-Fezensac,323208,Fezensac,15
32,3230,Auch-Nord-Ouest,323210,Gascogne-Auscitaine,7
32,3231,Auch-Sud-Ouest,323204,Auch-1,5
32,3231,Auch-Sud-Ouest,323206,Auch-3,2
32,3299,,323299,Auch,1
33,3301,Arcachon,333332,La Teste-de-Buch,1
33,3302,Audenge,333301,Andernos-les-Bains,6
33,3302,Audenge,333314,Gujan-Mestras,2
33,3303,Auros,333327,Le Réolais et Les Bastides,13
33,3304,Bazas,333329,Le Sud-Gironde,13
33,3305,Belin-Béliet,333315,Les Landes des Graves,5
33,3306,Blanquefort,333325,Les Portes du Médoc,5
33,3306,Blanquefort,333330,Le Sud-Médoc,1
33,3307,Blaye,333313,L'Estuaire,13
33,3315,Bourg,333313,L'Estuaire,15
33,3316,Branne,333310,Les Coteaux de Dordogne,19
33,3317,Cadillac,333312,L'Entre-Deux-Mers,16
33,3318,Captieux,333329,Le Sud-Gironde,6
33,3319,Carbon-Blanc,333326,La Presqu'île,6
33,3320,Castelnau-de-Médoc,333330,Le Sud-Médoc,18
33,3321,Castillon-la-Bataille,333310,Les Coteaux de Dordogne,14
33,3322,Coutras,333321,Le Nord-Libournais,12
33,3323,Créon,333311,Créon,22
33,3323,Créon,333312,L'Entre-Deux-Mers,6
33,3324,Fronsac,333316,Le Libournais-Fronsadais,16
33,3324,Fronsac,333320,Le Nord-Gironde,2
33,3325,Grignols,333329,Le Sud-Gironde,10
33,3326,Guîtres,333321,Le Nord-Libournais,13
33,3327,Brède,333308,La Brède,13
33,3328,Langon,333329,Le Sud-Gironde,13
33,3329,Lesparre-Médoc,333322,Le Nord-Médoc,14
33,3330,Libourne,333316,Le Libournais-Fronsadais,8
33,3330,Libourne,333310,Les Coteaux de Dordogne,2
33,3331,Lussac,333321,Le Nord-Libournais,13
33,3332,Monségur,333327,Le Réolais et Les Bastides,15
33,3333,Pauillac,333322,Le Nord-Médoc,7
33,3334,Pellegrue,333327,Le Réolais et Les Bastides,10
33,3336,Podensac,333315,Les Landes des Graves,13
33,3337,Pujols,333310,Les Coteaux de Dordogne,16
33,3338,Réole,333327,Le Réolais et Les Bastides,23
33,3339,Saint-André-de-Cubzac,333320,Le Nord-Gironde,8
33,3340,Saint-Ciers-sur-Gironde,333313,L'Estuaire,10
33,3341,Sainte-Foy-la-Grande,333327,Le Réolais et Les Bastides,14
33,3342,Saint-Laurent-Médoc,333330,Le Sud-Médoc,3
33,3343,Saint-Macaire,333312,L'Entre-Deux-Mers,14
33,3344,Saint-Savin,333320,Le Nord-Gironde,16
33,3345,Saint-Symphorien,333315,Les Landes des Graves,7
33,3346,Saint-Vivien-de-Médoc,333322,Le Nord-Médoc,7
33,3347,Sauveterre-de-Guyenne,333327,Le Réolais et Les Bastides,14
33,3347,Sauveterre-de-Guyenne,333312,L'Entre-Deux-Mers,3
33,3348,Targon,333312,L'Entre-Deux-Mers,18
33,3349,Teste-de-Buch,333314,Gujan-Mestras,2
33,3349,Teste-de-Buch,333332,La Teste-de-Buch,1
33,3350,Villandraut,333329,Le Sud-Gironde,8
33,3352,Bègles,333396,Bègles,1
33,3354,Bouscat,333307,Le Bouscat,2
33,3355,Cenon,333317,Lormont,3
33,3355,Cenon,333309,Cenon,1
33,3355,Cenon,333326,La Presqu'île,1
33,3356,Talence,333331,Talence,1
33,3357,Villenave-d'Ornon,333333,Villenave-d'Ornon,1
33,3358,Floirac,333309,Cenon,2
33,3358,Floirac,333311,Créon,1
33,3359,Gradignan,333323,Pessac-1,2
33,3359,Gradignan,333324,Pessac-2,1
33,3360,Lormont,333317,Lormont,2
33,3360,Lormont,333326,La Presqu'île,2
33,3361,Mérignac  2e  Canton,333319,Mérignac-2,2
33,3363,Saint-Médard-en-Jalles,333328,Saint-Médard-en-Jalles,3
33,3363,Saint-Médard-en-Jalles,333318,Mérignac-1,1
33,3397,,333399,Pessac,1
33,3398,,333398,Mérignac,1
33,3399,,333397,Bordeaux,1
34,3401,Agde,343401,Agde,4
34,3402,Aniane,343409,Gignac,7
34,3403,Bédarieux,343406,Clermont-l'Hérault,8
34,3403,Bédarieux,343405,Cazouls-lès-Béziers,1
34,3405,Béziers  2e  Canton,343404,Béziers-3,5
34,3405,Béziers  2e  Canton,343401,Agde,1
34,3406,Capestang,343424,Saint-Pons-de-Thomières,6
34,3406,Capestang,343405,Cazouls-lès-Béziers,2
34,3406,Capestang,343402,Béziers-1,1
34,3407,Castries,343407,Le Crès,10
34,3407,Castries,343423,Saint-Gély-du-Fesc,6
34,3407,Castries,343412,Lunel,1
34,3407,Castries,343420,Montpellier - Castelnau-le-Lez,1
34,3408,Caylar,343411,Lodève,8
34,3409,Claret,343411,Lodève,7
34,3409,Claret,343412,Lunel,2
34,3410,Clermont-l'Hérault,343406,Clermont-l'Hérault,14
34,3410,Clermont-l'Hérault,343411,Lodève,1
34,3411,Florensac,343421,Pézenas,4
34,3412,Frontignan,343408,Frontignan,5
34,3412,Frontignan,343422,Pignan,1
34,3413,Ganges,343411,Lodève,9
34,3414,Gignac,343409,Gignac,21
34,3415,Lodève,343411,Lodève,16
34,3416,Lunas,343406,Clermont-l'Hérault,9
34,3416,Lunas,343411,Lodève,3
34,3417,Lunel,343412,Lunel,11
34,3417,Lunel,343413,Mauguio,1
34,3418,Matelles,343423,Saint-Gély-du-Fesc,14
34,3419,Mauguio,343413,Mauguio,6
34,3420,Mèze,343414,Mèze,6
34,3420,Mèze,343408,Frontignan,1
34,3421,Montagnac,343414,Mèze,12
34,3423,Montpellier  2e  Canton,343420,Montpellier - Castelnau-le-Lez,2
34,3425,Murviel-lès-Béziers,343405,Cazouls-lès-Béziers,11
34,3426,Olargues,343424,Saint-Pons-de-Thomières,13
34,3427,Olonzac,343424,Saint-Pons-de-Thomières,13
34,3428,Pézenas,343421,Pézenas,5
34,3429,Roujan,343405,Cazouls-lès-Béziers,11
34,3430,Saint-Chinian,343424,Saint-Pons-de-Thomières,13
34,3431,Saint-Gervais-sur-Mare,343406,Clermont-l'Hérault,9
34,3431,Saint-Gervais-sur-Mare,343424,Saint-Pons-de-Thomières,2
34,3432,Saint-Martin-de-Londres,343411,Lodève,10
34,3433,Saint-Pons-de-Thomières,343424,Saint-Pons-de-Thomières,9
34,3434,Salvetat-sur-Agout,343424,Saint-Pons-de-Thomières,3
34,3435,Servian,343421,Pézenas,6
34,3435,Servian,343404,Béziers-3,2
34,3438,Béziers  3e  Canton,343405,Cazouls-lès-Béziers,3
34,3438,Béziers  3e  Canton,343403,Béziers-2,2
34,3438,Béziers  3e  Canton,343402,Béziers-1,1
34,3439,Béziers  4e  Canton,343402,Béziers-1,3
34,3439,Béziers  4e  Canton,343404,Béziers-3,1
34,3444,Montpellier  8e  Canton,343410,Lattes,2
34,3446,Montpellier 10e  Canton,343410,Lattes,1
34,3446,Montpellier 10e  Canton,343415,Montpellier-1,1
34,3447,Castelnau-le-Lez,343407,Le Crès,1
34,3447,Castelnau-le-Lez,343420,Montpellier - Castelnau-le-Lez,1
34,3448,Lattes,343410,Lattes,2
34,3448,Lattes,343413,Mauguio,1
34,3449,Pignan,343422,Pignan,7
34,3497,,343425,Sète,1
34,3498,,343498,Béziers,1
34,3499,,343499,Montpellier,1
35,3501,Antrain,353501,Val-Couesnon,7
35,3502,Argentré-du-Plessis,353510,La Guerche-de-Bretagne,9
35,3503,Bain-de-Bretagne,353502,Bain-de-Bretagne,8
35,3503,Bain-de-Bretagne,353517,Redon,1
35,3504,Bécherel,353515,Montauban-de-Bretagne,7
35,3504,Bécherel,353506,Combourg,3
35,3505,Cancale,353507,Dol-de-Bretagne,3
35,3505,Cancale,353525,Saint-Malo-1,3
35,3506,Châteaubourg,353505,Châteaugiron,5
35,3507,Châteaugiron,353505,Châteaugiron,4
35,3507,Châteaugiron,353512,Janzé,2
35,3507,Châteaugiron,353513,Liffré,1
35,3508,Châteauneuf-d'Ille-et-Vilaine,353507,Dol-de-Bretagne,9
35,3509,Combourg,353506,Combourg,8
35,3510,Dinard,353526,Saint-Malo-2,6
35,3511,Dol-de-Bretagne,353507,Dol-de-Bretagne,8
35,3512,Fougères-Nord,353509,Fougères-2,9
35,3513,Fougères-Sud,353508,Fougères-1,7
35,3514,Grand-Fougeray,353502,Bain-de-Bretagne,4
35,3515,Guerche-de-Bretagne,353510,La Guerche-de-Bretagne,12
35,3516,Guichen,353511,Guichen,7
35,3516,Guichen,353504,Bruz,1
35,3517,Hédé,353514,Melesse,7
35,3517,Hédé,353506,Combourg,3
35,3518,Janzé,353512,Janzé,4
35,3518,Janzé,353505,Châteaugiron,2
35,3519,Liffré,353513,Liffré,7
35,3519,Liffré,353508,Fougères-1,1
35,3520,Louvigné-du-Désert,353509,Fougères-2,8
35,3521,Maure-de-Bretagne,353511,Guichen,8
35,3522,Montauban-de-Bretagne,353515,Montauban-de-Bretagne,6
35,3523,Montfort-sur-Meu,353516,Montfort-sur-Meu,8
35,3523,Montfort-sur-Meu,353524,Le Rheu,2
35,3523,Montfort-sur-Meu,353514,Melesse,1
35,3524,Mordelles,353524,Le Rheu,5
35,3524,Mordelles,353514,Melesse,1
35,3525,Pipriac,353517,Redon,8
35,3526,Pleine-Fougères,353507,Dol-de-Bretagne,11
35,3527,Plélan-le-Grand,353516,Montfort-sur-Meu,7
35,3527,Plélan-le-Grand,353524,Le Rheu,1
35,3528,Redon,353517,Redon,6
35,3531,Rennes-Nord-Ouest,353514,Melesse,2
35,3531,Rennes-Nord-Ouest,353523,Rennes-6,1
35,3533,Retiers,353510,La Guerche-de-Bretagne,10
35,3534,Saint-Aubin-d'Aubigné,353501,Val-Couesnon,10
35,3534,Saint-Aubin-d'Aubigné,353514,Melesse,4
35,3534,Saint-Aubin-d'Aubigné,353503,Betton,1
35,3535,Saint-Aubin-du-Cormier,353508,Fougères-1,7
35,3536,Saint-Brice-en-Coglès,353501,Val-Couesnon,7
35,3538,Saint-Méen-le-Grand,353515,Montauban-de-Bretagne,9
35,3539,Saint-Malo-Sud,353525,Saint-Malo-1,1
35,3539,Saint-Malo-Sud,353526,Saint-Malo-2,1
35,3540,Sel-de-Bretagne,353502,Bain-de-Bretagne,8
35,3541,Tinténiac,353506,Combourg,10
35,3542,Vitré-Est,353527,Vitré,9
35,3543,Vitré-Ouest,353527,Vitré,12
35,3546,Rennes-Sud-Est,353512,Janzé,1
35,3546,Rennes-Sud-Est,353520,Rennes-3,1
35,3547,Bruz,353504,Bruz,4
35,3547,Bruz,353512,Janzé,3
35,3549,Rennes-Sud-Ouest,353522,Rennes-5,1
35,3549,Rennes-Sud-Ouest,353524,Le Rheu,1
35,3552,Betton,353503,Betton,4
35,3553,Cesson-Sévigné,353503,Betton,1
35,3553,Cesson-Sévigné,353513,Liffré,1
35,3596,,353599,Saint-Malo,1
35,3597,,353597,Fougères,1
35,3598,,353598,Rennes,1
35,3599,,353527,Vitré,1
36,3601,Aigurande,363611,Neuvy-Saint-Sépulchre,9
36,3602,Ardentes,363601,Ardentes,8
36,3602,Ardentes,363612,Saint-Gaultier,2
36,3602,Ardentes,363602,Argenton-sur-Creuse,1
36,3602,Ardentes,363611,Neuvy-Saint-Sépulchre,1
36,3603,Argenton-sur-Creuse,363602,Argenton-sur-Creuse,11
36,3604,Bélâbre,363612,Saint-Gaultier,7
36,3605,Blanc,363603,Le Blanc,9
36,3606,Buzançais,363604,Buzançais,8
36,3606,Buzançais,363612,Saint-Gaultier,3
36,3608,Châtillon-sur-Indre,363604,Buzançais,10
36,3609,Châtre,363608,La Châtre,16
36,3609,Châtre,363611,Neuvy-Saint-Sépulchre,3
36,3610,Écueillé,363613,Valençay,9
36,3611,Éguzon-Chantôme,363602,Argenton-sur-Creuse,8
36,3612,Issoudun-Nord,363610,Levroux,8
36,3612,Issoudun-Nord,363609,Issoudun,3
36,3613,Issoudun-Sud,363608,La Châtre,8
36,3613,Issoudun-Sud,363601,Ardentes,3
36,3613,Issoudun-Sud,363609,Issoudun,2
36,3614,Levroux,363610,Levroux,11
36,3615,Mézières-en-Brenne,363603,Le Blanc,8
36,3616,Neuvy-Saint-Sépulchre,363611,Neuvy-Saint-Sépulchre,12
36,3617,Saint-Benoît-du-Sault,363612,Saint-Gaultier,14
36,3618,Saint-Christophe-en-Bazelle,363613,Valençay,10
36,3619,Saint-Gaultier,363612,Saint-Gaultier,8
36,3620,Sainte-Sévère-sur-Indre,363608,La Châtre,10
36,3621,Tournon-Saint-Martin,363603,Le Blanc,10
36,3622,Valençay,363613,Valençay,9
36,3623,Vatan,363610,Levroux,14
36,3624,Châteauroux-Est,363601,Ardentes,1
36,3624,Châteauroux-Est,363605,Châteauroux-1,1
36,3625,Châteauroux-Ouest,363604,Buzançais,1
36,3625,Châteauroux-Ouest,363689,Saint-Maur,1
36,3698,,363699,Châteauroux,1
36,3699,,363609,Issoudun,1
37,3701,Amboise,373701,Amboise,12
37,3702,Azay-le-Rideau,373705,Chinon,12
37,3703,Bléré,373703,Bléré,16
37,3704,Bourgueil,373708,Langeais,8
37,3705,Château-la-Vallière,373708,Langeais,15
37,3706,Château-Renault,373704,Château-Renault,16
37,3707,Chinon,373705,Chinon,15
37,3708,Grand-Pressigny,373706,Descartes,9
37,3709,Descartes,373706,Descartes,9
37,3710,Île-Bouchard,373713,Sainte-Maure-de-Touraine,15
37,3711,Langeais,373708,Langeais,6
37,3712,Ligueil,373706,Descartes,12
37,3712,Ligueil,373709,Loches,1
37,3713,Loches,373709,Loches,17
37,3714,Montbazon,373711,Monts,7
37,3715,Montrésor,373709,Loches,10
37,3716,Neuillé-Pont-Pierre,373704,Château-Renault,10
37,3717,Neuvy-le-Roi,373704,Château-Renault,9
37,3718,Preuilly-sur-Claise,373706,Descartes,8
37,3719,Richelieu,373713,Sainte-Maure-de-Touraine,16
37,3720,Sainte-Maure-de-Touraine,373713,Sainte-Maure-de-Touraine,12
37,3724,Vouvray,373719,Vouvray,9
37,3724,Vouvray,373701,Amboise,2
37,3729,Saint-Cyr-sur-Loire,373712,Saint-Cyr-sur-Loire,1
37,3730,Saint-Pierre-des-Corps,373714,Saint-Pierre-des-Corps,1
37,3731,Ballan-Miré,373702,Ballan-Miré,7
37,3732,Saint-Avertin,373714,Saint-Pierre-des-Corps,1
37,3734,Chambray-lès-Tours,373711,Monts,3
37,3734,Chambray-lès-Tours,373703,Bléré,1
37,3734,Chambray-lès-Tours,373710,Montlouis-sur-Loire,1
37,3736,Luynes,373712,Saint-Cyr-sur-Loire,4
37,3736,Luynes,373719,Vouvray,1
37,3737,Montlouis-sur-Loire,373710,Montlouis-sur-Loire,4
37,3798,,373707,Joué-lès-Tours,1
37,3799,,373799,Tours,1
38,3801,Allevard,383813,Le Haut-Grésivaudan,5
38,3802,Beaurepaire,383821,Roussillon,15
38,3803,Bourg-d'Oisans,383819,Oisans-Romanche,19
38,3804,Bourgoin-Jallieu-Sud,383802,Bourgoin-Jallieu,7
38,3804,Bourgoin-Jallieu-Sud,383814,L'Isle-d'Abeau,3
38,3805,Clelles,383815,Matheysine-Trièves,8
38,3806,Corps,383815,Matheysine-Trièves,13
38,3807,Côte-Saint-André,383801,Bièvre,12
38,3808,Crémieu,383804,Charvieu-Chavagneux,18
38,3808,Crémieu,383817,Morestel,5
38,3808,Crémieu,383826,La Verpillière,2
38,3809,Domène,383818,Le Moyen Grésivaudan,8
38,3809,Domène,383816,Meylan,2
38,3809,Domène,383819,Oisans-Romanche,1
38,3810,Goncelin,383813,Le Haut-Grésivaudan,11
38,3811,Grand-Lemps,383808,Le Grand-Lemps,13
38,3815,Heyrieux,383826,La Verpillière,8
38,3816,Mens,383815,Matheysine-Trièves,8
38,3818,Monestier-de-Clermont,383815,Matheysine-Trièves,12
38,3819,Morestel,383817,Morestel,16
38,3820,Mure,383815,Matheysine-Trièves,19
38,3821,Pont-de-Beauvoisin,383803,Chartreuse-Guiers,10
38,3821,Pont-de-Beauvoisin,383824,La Tour-du-Pin,2
38,3821,Pont-de-Beauvoisin,383817,Morestel,1
38,3822,Pont-en-Royans,383823,Le Sud Grésivaudan,12
38,3823,Rives,383825,Tullins,9
38,3823,Rives,383829,Voiron,2
38,3823,Rives,383808,Le Grand-Lemps,1
38,3824,Roussillon,383821,Roussillon,12
38,3824,Roussillon,383828,Vienne-2,9
38,3825,Roybon,383801,Bièvre,11
38,3826,Saint-Étienne-de-Saint-Geoirs,383801,Bièvre,12
38,3827,Saint-Geoire-en-Valdaine,383803,Chartreuse-Guiers,6
38,3827,Saint-Geoire-en-Valdaine,383808,Le Grand-Lemps,4
38,3828,Saint-Jean-de-Bournay,383801,Bièvre,8
38,3828,Saint-Jean-de-Bournay,383814,L'Isle-d'Abeau,5
38,3828,Saint-Jean-de-Bournay,383802,Bourgoin-Jallieu,1
38,3828,Saint-Jean-de-Bournay,383826,La Verpillière,1
38,3829,Saint-Laurent-du-Pont,383803,Chartreuse-Guiers,7
38,3830,Saint-Marcellin,383823,Le Sud Grésivaudan,16
38,3832,Fontaine-Sassenage,383807,Fontaine-Vercors,3
38,3833,Tour-du-Pin,383824,La Tour-du-Pin,14
38,3833,Tour-du-Pin,383817,Morestel,1
38,3834,Touvet,383813,Le Haut-Grésivaudan,8
38,3834,Touvet,383818,Le Moyen Grésivaudan,4
38,3835,Tullins,383823,Le Sud Grésivaudan,5
38,3835,Tullins,383825,Tullins,4
38,3835,Tullins,383801,Bièvre,1
38,3836,Valbonnais,383815,Matheysine-Trièves,8
38,3836,Valbonnais,383819,Oisans-Romanche,1
38,3837,Verpillière,383826,La Verpillière,5
38,3837,Verpillière,383814,L'Isle-d'Abeau,2
38,3838,Vienne-Nord,383827,Vienne-1,8
38,3839,Vienne-Sud,383828,Vienne-2,8
38,3839,Vienne-Sud,383827,Vienne-1,1
38,3840,Vif,383820,Le Pont-de-Claix,5
38,3840,Vif,383806,Fontaine-Seyssinet,1
38,3841,Villard-de-Lans,383807,Fontaine-Vercors,6
38,3842,Vinay,383823,Le Sud Grésivaudan,11
38,3843,Virieu,383808,Le Grand-Lemps,11
38,3843,Virieu,383824,La Tour-du-Pin,1
38,3844,Vizille,383819,Oisans-Romanche,8
38,3844,Vizille,383820,Le Pont-de-Claix,6
38,3844,Vizille,383815,Matheysine-Trièves,2
38,3845,Voiron,383829,Voiron,8
38,3845,Voiron,383808,Le Grand-Lemps,1
38,3846,Pont-de-Chéruy,383804,Charvieu-Chavagneux,6
38,3847,Échirolles-Est,383805,Échirolles,1
38,3850,Meylan,383816,Meylan,4
38,3851,Saint-Égrève,383810,Grenoble-2,7
38,3853,Bourgoin-Jallieu-Nord,383802,Bourgoin-Jallieu,5
38,3855,Eybens,383822,Saint-Martin-d'Hères,3
38,3855,Eybens,383805,Échirolles,1
38,3855,Eybens,383820,Le Pont-de-Claix,1
38,3856,Fontaine-Seyssinet,383806,Fontaine-Seyssinet,2
38,3858,Isle-d'Abeau,383814,L'Isle-d'Abeau,3
38,3860,Saint-Ismier,383818,Le Moyen Grésivaudan,3
38,3860,Saint-Ismier,383816,Meylan,2
38,3893,,383819,Oisans-Romanche,1
38,3894,,383802,Bourgoin-Jallieu,1
38,3895,,383805,Échirolles,1
38,3896,,383897,Fontaine,1
38,3897,,383822,Saint-Martin-d'Hères,1
38,3898,,383898,Grenoble,1
38,3899,,383899,Vienne,1
39,3901,Arbois,393901,Arbois,14
39,3902,Arinthod,393909,Moirans-en-Montagne,15
39,3903,Beaufort,393913,Saint-Amour,12
39,3904,Bletterans,393903,Bletterans,13
39,3905,Bouchoux,393916,Coteaux du Lizon,11
39,3906,Champagnole,393904,Champagnole,32
39,3907,Chaumergy,393903,Bletterans,15
39,3908,Chaussin,393917,Tavaux,17
39,3909,Chemin,393917,Tavaux,11
39,3910,Clairvaux-les-Lacs,393915,Saint-Laurent-en-Grandvaux,24
39,3911,Conliège,393912,Poligny,15
39,3911,Conliège,393909,Moirans-en-Montagne,1
39,3912,Dampierre,393910,Mont-sous-Vaudrey,14
39,3913,Dole-Nord-Est,393905,Dole-1,4
39,3913,Dole-Nord-Est,393902,Authume,1
39,3913,Dole-Nord-Est,393906,Dole-2,1
39,3914,Gendrey,393902,Authume,13
39,3915,Lons-le-Saunier-Nord,393907,Lons-le-Saunier-1,8
39,3916,Moirans-en-Montagne,393909,Moirans-en-Montagne,15
39,3917,Montbarrey,393910,Mont-sous-Vaudrey,13
39,3918,Montmirey-le-Château,393902,Authume,13
39,3919,Morez,393911,Hauts de Bienne,7
39,3920,Nozeroy,393915,Saint-Laurent-en-Grandvaux,23
39,3921,Orgelet,393909,Moirans-en-Montagne,19
39,3921,Orgelet,393913,Saint-Amour,2
39,3922,Planches-en-Montagne,393915,Saint-Laurent-en-Grandvaux,8
39,3923,Poligny,393903,Bletterans,18
39,3923,Poligny,393912,Poligny,10
39,3924,Rochefort-sur-Nenon,393902,Authume,18
39,3925,Saint-Amour,393913,Saint-Amour,11
39,3926,Saint-Claude,393916,Coteaux du Lizon,9
39,3926,Saint-Claude,393914,Saint-Claude,5
39,3927,Saint-Julien,393913,Saint-Amour,8
39,3928,Saint-Laurent-en-Grandvaux,393915,Saint-Laurent-en-Grandvaux,11
39,3928,Saint-Laurent-en-Grandvaux,393914,Saint-Claude,1
39,3929,Salins-les-Bains,393901,Arbois,22
39,3930,Sellières,393903,Bletterans,12
39,3931,Villers-Farlay,393910,Mont-sous-Vaudrey,11
39,3932,Voiteur,393912,Poligny,17
39,3933,Dole-Sud-Ouest,393906,Dole-2,5
39,3933,Dole-Sud-Ouest,393910,Mont-sous-Vaudrey,1
39,3933,Dole-Sud-Ouest,393917,Tavaux,1
39,3934,Lons-le-Saunier-Sud,393908,Lons-le-Saunier-2,11
39,3996,,393998,Dole,1
39,3997,,393999,Lons-le-Saunier,1
40,4001,Aire-sur-l'Adour,404001,Adour Armagnac,12
40,4002,Amou,404004,Coteau de Chalosse,16
40,4003,Castets,404003,Côte d'Argent,10
40,4004,Dax-Nord,404005,Dax-1,8
40,4004,Dax-Nord,404009,Marensin Sud,1
40,4005,Gabarret,404008,Haute Lande Armagnac,15
40,4006,Geaune,404002,Chalosse Tursan,17
40,4007,Grenade-sur-l'Adour,404001,Adour Armagnac,11
40,4008,Hagetmau,404002,Chalosse Tursan,18
40,4009,Labrit,404008,Haute Lande Armagnac,9
40,4010,Mimizan,404003,Côte d'Argent,6
40,4011,Mont-de-Marsan-Nord,404010,Mont-de-Marsan-1,8
40,4012,Montfort-en-Chalosse,404004,Coteau de Chalosse,21
40,4013,Morcenx,404013,Pays morcenais tarusate,6
40,4014,Mugron,404004,Coteau de Chalosse,13
40,4015,Parentis-en-Born,404007,Grands Lacs,6
40,4016,Peyrehorade,404012,Orthe et Arrigans,13
40,4017,Pissos,404007,Grands Lacs,6
40,4018,Pouillon,404012,Orthe et Arrigans,11
40,4019,Roquefort,404008,Haute Lande Armagnac,12
40,4019,Roquefort,404010,Mont-de-Marsan-1,1
40,4020,Sabres,404008,Haute Lande Armagnac,7
40,4020,Sabres,404007,Grands Lacs,1
40,4021,Saint-Martin-de-Seignanx,404015,Seignanx,8
40,4022,Saint-Sever,404002,Chalosse Tursan,14
40,4023,Saint-Vincent-de-Tyrosse,404014,Pays Tyrossais,11
40,4024,Sore,404008,Haute Lande Armagnac,4
40,4025,Soustons,404009,Marensin Sud,11
40,4026,Tartas-Est,404013,Pays morcenais tarusate,7
40,4027,Tartas-Ouest,404013,Pays morcenais tarusate,9
40,4028,Villeneuve-de-Marsan,404001,Adour Armagnac,12
40,4029,Dax-Sud,404006,Dax-2,9
40,4029,Dax-Sud,404005,Dax-1,2
40,4030,Mont-de-Marsan-Sud,404011,Mont-de-Marsan-2,8
40,4030,Mont-de-Marsan-Sud,404002,Chalosse Tursan,1
40,4097,,404098,Dax,1
40,4098,,404099,Mont-de-Marsan,1
40,4099,,404013,Pays morcenais tarusate,1
41,4101,Blois  1er Canton,414103,Blois-2,4
41,4102,Blois  2e  Canton,414115,Vineuil,2
41,4102,Blois  2e  Canton,414104,Blois-3,1
41,4103,Bracieux,414105,Chambord,12
41,4103,Bracieux,414101,La Beauce,1
41,4104,Contres,414104,Blois-3,6
41,4104,Contres,414115,Vineuil,4
41,4104,Contres,414107,Montrichard Val de Cher,3
41,4104,Contres,414189,Le Controis-en-Sologne,1
41,4105,Droué,414109,Le Perche,12
41,4106,Herbault,414108,Veuzain-sur-Loire,16
41,4107,Lamotte-Beuvron,414113,La Sologne,7
41,4108,Marchenoir,414101,La Beauce,17
41,4109,Mennetou-sur-Cher,414112,Selles-sur-Cher,8
41,4110,Mer,414101,La Beauce,10
41,4110,Mer,414103,Blois-2,1
41,4111,Mondoubleau,414109,Le Perche,10
41,4112,Montoire-sur-le-Loir,414106,Montoire-sur-le-Loir,17
